game_week_day,game_date,game_year,game_time,visitor,visitor_pts,home,home_pts,overtime,att,season,game_month,game_day,game_month_number,original_date,reschedule_type,reschedule,day_difference,final_date,NewReschedule
Wed,2021-03-03,2021,7:00p,Utah Jazz,123,Philadelphia 76ers,131,OT,0,2020/2021,Mar,3,3,2021-03-03,,0.0,,2021-03-03,
Wed,2021-03-03,2021,7:00p,Detroit Pistons,129,Toronto Raptors,105,,0,2020/2021,Mar,3,3,2021-03-02,covid,1.0,1.0,2021-03-03,
Wed,2021-05-16,2021,7:30p,Brooklyn Nets,132,Houston Rockets,114,,3615,2020/2021,Mar,3,3,2021-05-23,,1.0,100.0,2021-03-03,1.0
Wed,2021-03-03,2021,8:00p,Charlotte Hornets,135,Minnesota Timberwolves,102,,0,2020/2021,Mar,3,3,2021-03-03,,0.0,,2021-03-03,
Wed,2021-03-03,2021,8:00p,Chicago Bulls,128,New Orleans Pelicans,124,,2700,2020/2021,Mar,3,3,2021-03-03,,0.0,,2021-03-03,
Wed,2021-03-03,2021,8:00p,Atlanta Hawks,115,Orlando Magic,112,,3969,2020/2021,Mar,3,3,2021-03-03,,0.0,,2021-03-03,
Wed,2021-03-03,2021,8:30p,Oklahoma City Thunder,78,Dallas Mavericks,87,,3508,2020/2021,Mar,3,3,2021-03-03,,0.0,,2021-03-03,
Wed,2021-03-03,2021,10:00p,Golden State Warriors,106,Portland Trail Blazers,108,,0,2020/2021,Mar,3,3,2021-03-03,,0.0,,2021-03-03,
Wed,2021-03-03,2021,10:00p,Los Angeles Lakers,120,Sacramento Kings,123,,0,2020/2021,Mar,3,3,2021-03-03,,0.0,,2021-03-03,
Thu,2021-03-04,2021,7:00p,Toronto Raptors,125,Boston Celtics,132,,0,2020/2021,Mar,4,3,2021-03-04,,0.0,,2021-03-04,
Thu,2021-03-04,2021,7:00p,Los Angeles Clippers,117,Washington Wizards,119,,0,2020/2021,Mar,4,3,2021-03-04,,0.0,,2021-03-04,
Thu,2021-03-04,2021,7:30p,Detroit Pistons,104,New York Knicks,114,,1981,2020/2021,Mar,4,3,2021-03-04,,0.0,,2021-03-04,
Thu,2021-05-16,2021,8:00p,Denver Nuggets,113,Indiana Pacers,103,,0,2020/2021,Mar,4,3,2021-05-19,,1.0,100.0,2021-03-04,1.0
Thu,2021-03-04,2021,8:00p,Milwaukee Bucks,112,Memphis Grizzlies,111,,1961,2020/2021,Mar,4,3,2021-03-04,,0.0,,2021-03-04,
Thu,2021-03-04,2021,8:30p,Miami Heat,103,New Orleans Pelicans,93,,2700,2020/2021,Mar,4,3,2021-03-04,,0.0,,2021-03-04,
Thu,2021-03-04,2021,9:00p,Oklahoma City Thunder,107,San Antonio Spurs,102,,1000,2020/2021,Mar,4,3,2021-03-04,,0.0,,2021-03-04,
Thu,2021-03-04,2021,10:00p,Golden State Warriors,98,Phoenix Suns,120,,3233,2020/2021,Mar,4,3,2021-03-04,covid,1.0,48.0,2021-03-04,
Thu,2021-03-04,2021,10:00p,Sacramento Kings,119,Portland Trail Blazers,123,,0,2020/2021,Mar,4,3,2021-03-04,,0.0,,2021-03-04,
Wed,2021-03-10,2021,8:00p,Washington Wizards,112,Memphis Grizzlies,127,,1912,2020/2021,Mar,10,3,2021-03-10,,0.0,,2021-03-10,
Wed,2021-03-10,2021,8:30p,San Antonio Spurs,104,Dallas Mavericks,115,,3813,2020/2021,Mar,10,3,2021-03-10,,0.0,,2021-03-10,
Thu,2021-03-11,2021,7:00p,Detroit Pistons,102,Charlotte Hornets,105,,0,2020/2021,Mar,11,3,2021-03-11,,0.0,,2021-03-11,
Thu,2021-03-11,2021,7:30p,Boston Celtics,109,Brooklyn Nets,121,,1374,2020/2021,Mar,11,3,2021-03-11,,0.0,,2021-03-11,
Thu,2021-05-16,2021,7:30p,Atlanta Hawks,121,Toronto Raptors,120,,0,2020/2021,Mar,11,3,2021-05-23,,1.0,100.0,2021-03-11,1.0
Thu,2021-03-11,2021,8:00p,Philadelphia 76ers,127,Chicago Bulls,105,,0,2020/2021,Mar,11,3,2021-03-11,,0.0,,2021-03-11,
Thu,2021-05-16,2021,8:00p,Orlando Magic,103,Miami Heat,111,,0,2020/2021,Mar,11,3,2021-05-18,,1.0,100.0,2021-03-11,1.0
Thu,2021-03-11,2021,8:00p,New York Knicks,101,Milwaukee Bucks,134,,1800,2020/2021,Mar,11,3,2021-03-11,,0.0,,2021-03-11,
Thu,2021-03-11,2021,8:00p,Minnesota Timberwolves,135,New Orleans Pelicans,105,,3700,2020/2021,Mar,11,3,2021-03-11,,0.0,,2021-03-11,
Thu,2021-03-11,2021,9:00p,Dallas Mavericks,108,Oklahoma City Thunder,116,,0,2020/2021,Mar,11,3,2021-03-11,,0.0,,2021-03-11,
Thu,2021-03-11,2021,10:00p,Golden State Warriors,104,Los Angeles Clippers,130,,0,2020/2021,Mar,11,3,2021-03-11,,0.0,,2021-03-11,
Thu,2021-03-11,2021,10:00p,Phoenix Suns,127,Portland Trail Blazers,121,,0,2020/2021,Mar,11,3,2021-03-11,,0.0,,2021-03-11,
Thu,2021-03-11,2021,10:00p,Houston Rockets,105,Sacramento Kings,125,,0,2020/2021,Mar,11,3,2021-03-11,,0.0,,2021-03-11,
Fri,2021-03-12,2021,8:00p,Denver Nuggets,103,Memphis Grizzlies,102,,2160,2020/2021,Mar,12,3,2021-03-12,,0.0,,2021-03-12,
Fri,2021-03-12,2021,8:00p,Cleveland Cavaliers,82,New Orleans Pelicans,116,,3700,2020/2021,Mar,12,3,2021-03-12,,0.0,,2021-03-12,
Fri,2021-03-12,2021,8:00p,Philadelphia 76ers,127,Washington Wizards,101,,0,2020/2021,Mar,12,3,2021-03-12,,0.0,,2021-03-12,
Fri,2021-03-12,2021,9:00p,Miami Heat,101,Chicago Bulls,90,,0,2020/2021,Mar,12,3,2021-03-12,,0.0,,2021-03-12,
Fri,2021-05-16,2021,9:00p,Orlando Magic,77,San Antonio Spurs,104,,3241,2020/2021,Mar,12,3,2021-05-19,,1.0,100.0,2021-03-12,1.0
Fri,2021-05-16,2021,10:00p,Houston Rockets,99,Utah Jazz,114,,5546,2020/2021,Mar,12,3,2021-05-19,,1.0,100.0,2021-03-12,1.0
Fri,2021-03-12,2021,10:30p,Indiana Pacers,100,Los Angeles Lakers,105,,0,2020/2021,Mar,12,3,2021-03-12,,0.0,,2021-03-12,
Sat,2021-03-13,2021,2:00p,New York Knicks,119,Oklahoma City Thunder,97,,0,2020/2021,Mar,13,3,2021-03-13,,0.0,,2021-03-13,
Sat,2021-03-13,2021,7:00p,Detroit Pistons,95,Brooklyn Nets,100,,1364,2020/2021,Mar,13,3,2021-03-13,,0.0,,2021-03-13,
Sat,2021-03-13,2021,7:00p,Toronto Raptors,104,Charlotte Hornets,114,,2861,2020/2021,Mar,13,3,2021-03-13,,0.0,,2021-03-13,
Sat,2021-03-13,2021,7:00p,Milwaukee Bucks,125,Washington Wizards,119,,0,2020/2021,Mar,13,3,2021-03-13,,0.0,,2021-03-13,
Sat,2021-03-13,2021,7:30p,Sacramento Kings,106,Atlanta Hawks,121,,2347,2020/2021,Mar,13,3,2021-03-13,,0.0,,2021-03-13,
Sat,2021-03-13,2021,8:00p,Portland Trail Blazers,125,Minnesota Timberwolves,121,,0,2020/2021,Mar,13,3,2021-03-13,,0.0,,2021-03-13,
Sat,2021-03-13,2021,10:00p,Dallas Mavericks,116,Denver Nuggets,103,,0,2020/2021,Mar,13,3,2021-03-13,,0.0,,2021-03-13,
Sat,2021-03-13,2021,10:00p,Indiana Pacers,122,Phoenix Suns,111,,3166,2020/2021,Mar,13,3,2021-05-22,covid,1.0,56.0,2021-03-13,
Sun,2021-03-14,2021,2:00p,Memphis Grizzlies,122,Oklahoma City Thunder,128,,0,2020/2021,Mar,14,3,2021-03-14,,0.0,,2021-03-14,
Sun,2021-03-14,2021,4:00p,Utah Jazz,119,Golden State Warriors,131,,0,2020/2021,Mar,14,3,2021-03-14,,0.0,,2021-03-14,
Sun,2021-03-14,2021,6:30p,San Antonio Spurs,99,Philadelphia 76ers,134,,3071,2020/2021,Mar,14,3,2021-03-14,,0.0,,2021-03-14,
Sun,2021-03-14,2021,7:00p,Miami Heat,102,Orlando Magic,97,,3264,2020/2021,Mar,14,3,2021-03-14,,0.0,,2021-03-14,
Sun,2021-03-14,2021,7:30p,Cleveland Cavaliers,82,Atlanta Hawks,100,,2322,2020/2021,Mar,14,3,2021-03-14,,0.0,,2021-03-14,
Sun,2021-03-14,2021,8:00p,Boston Celtics,134,Houston Rockets,107,,3264,2020/2021,Mar,14,3,2021-03-14,,0.0,,2021-03-14,
Sun,2021-03-14,2021,8:00p,Portland Trail Blazers,112,Minnesota Timberwolves,114,,0,2020/2021,Mar,14,3,2021-03-14,,0.0,,2021-03-14,
Sun,2021-03-14,2021,9:00p,Toronto Raptors,95,Chicago Bulls,118,,0,2020/2021,Mar,14,3,2021-03-14,,0.0,,2021-03-14,
Sun,2021-03-14,2021,9:00p,Los Angeles Clippers,115,New Orleans Pelicans,135,,3700,2020/2021,Mar,14,3,2021-03-14,,0.0,,2021-03-14,
Mon,2021-03-15,2021,7:00p,Sacramento Kings,116,Charlotte Hornets,122,,2861,2020/2021,Mar,15,3,2021-03-15,,0.0,,2021-03-15,
Mon,2021-03-15,2021,7:00p,Milwaukee Bucks,133,Washington Wizards,122,,0,2020/2021,Mar,15,3,2021-03-15,,0.0,,2021-03-15,
Mon,2021-03-15,2021,8:00p,New York Knicks,112,Brooklyn Nets,117,,1637,2020/2021,Mar,15,3,2021-03-15,,0.0,,2021-03-15,
Mon,2021-03-15,2021,8:00p,San Antonio Spurs,109,Detroit Pistons,99,,0,2020/2021,Mar,15,3,2021-03-15,covid,1.0,27.0,2021-03-15,
Mon,2021-03-15,2021,9:00p,Los Angeles Clippers,109,Dallas Mavericks,99,,3945,2020/2021,Mar,15,3,2021-03-15,,0.0,,2021-03-15,
Mon,2021-03-15,2021,10:00p,Indiana Pacers,106,Denver Nuggets,121,,0,2020/2021,Mar,15,3,2021-03-15,,0.0,,2021-03-15,
Mon,2021-05-16,2021,10:00p,Memphis Grizzlies,99,Phoenix Suns,122,,3188,2020/2021,Mar,15,3,2021-05-26,,1.0,100.0,2021-03-15,1.0
Mon,2021-03-15,2021,10:30p,Los Angeles Lakers,128,Golden State Warriors,97,,0,2020/2021,Mar,15,3,2021-03-15,,0.0,,2021-03-15,
Tue,2021-03-16,2021,7:30p,Utah Jazz,117,Boston Celtics,109,,0,2020/2021,Mar,16,3,2021-03-16,,0.0,,2021-03-16,
Tue,2021-03-16,2021,8:00p,Oklahoma City Thunder,102,Chicago Bulls,123,,0,2020/2021,Mar,16,3,2021-03-16,,0.0,,2021-03-16,
Tue,2021-03-16,2021,8:00p,Atlanta Hawks,119,Houston Rockets,107,,3069,2020/2021,Mar,16,3,2021-03-16,,0.0,,2021-03-16,
Tue,2021-03-16,2021,8:00p,Cleveland Cavaliers,98,Miami Heat,113,,0,2020/2021,Mar,16,3,2021-03-16,,0.0,,2021-03-16,
Tue,2021-03-16,2021,8:00p,New York Knicks,96,Philadelphia 76ers,99,,3071,2020/2021,Mar,16,3,2021-03-16,,0.0,,2021-03-16,
Tue,2021-03-16,2021,10:00p,New Orleans Pelicans,124,Portland Trail Blazers,125,,0,2020/2021,Mar,16,3,2021-03-16,,0.0,,2021-03-16,
Tue,2021-03-16,2021,10:30p,Minnesota Timberwolves,121,Los Angeles Lakers,137,,0,2020/2021,Mar,16,3,2021-03-16,,0.0,,2021-03-16,
Wed,2021-03-17,2021,7:00p,Toronto Raptors,112,Detroit Pistons,116,,750,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Wed,2021-03-17,2021,7:00p,Brooklyn Nets,124,Indiana Pacers,115,,0,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Wed,2021-03-17,2021,7:00p,Milwaukee Bucks,109,Philadelphia 76ers,105,OT,3071,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Wed,2021-03-17,2021,7:00p,Sacramento Kings,121,Washington Wizards,119,,0,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Wed,2021-03-17,2021,8:00p,San Antonio Spurs,106,Chicago Bulls,99,,0,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Wed,2021-03-17,2021,8:00p,Boston Celtics,110,Cleveland Cavaliers,117,,4100,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Wed,2021-03-17,2021,8:00p,Golden State Warriors,108,Houston Rockets,94,,3259,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Wed,2021-03-17,2021,9:00p,Charlotte Hornets,104,Denver Nuggets,129,,0,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Wed,2021-03-17,2021,9:00p,Miami Heat,85,Memphis Grizzlies,89,,2217,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Wed,2021-03-17,2021,9:30p,Los Angeles Clippers,89,Dallas Mavericks,105,,3975,2020/2021,Mar,17,3,2021-03-17,,0.0,,2021-03-17,
Thu,2021-03-18,2021,7:00p,Utah Jazz,122,Washington Wizards,131,,0,2020/2021,Mar,18,3,2021-03-20,covid,1.0,64.0,2021-03-18,
Thu,2021-03-18,2021,7:30p,Oklahoma City Thunder,93,Atlanta Hawks,116,,2621,2020/2021,Mar,18,3,2021-03-18,,0.0,,2021-03-18,
Thu,2021-03-18,2021,7:30p,Orlando Magic,93,New York Knicks,94,,1531,2020/2021,Mar,18,3,2021-03-18,,0.0,,2021-03-18,
Thu,2021-03-18,2021,10:00p,Minnesota Timberwolves,123,Phoenix Suns,119,,3172,2020/2021,Mar,18,3,2021-03-18,,0.0,,2021-03-18,
Thu,2021-03-18,2021,10:00p,New Orleans Pelicans,93,Portland Trail Blazers,101,,0,2020/2021,Mar,18,3,2021-03-18,,0.0,,2021-03-18,
Thu,2021-03-18,2021,10:30p,Charlotte Hornets,105,Los Angeles Lakers,116,,0,2020/2021,Mar,18,3,2021-03-18,,0.0,,2021-03-18,
Fri,2021-03-19,2021,7:30p,Sacramento Kings,107,Boston Celtics,96,,0,2020/2021,Mar,19,3,2021-03-19,,0.0,,2021-03-19,
Fri,2021-03-19,2021,7:30p,San Antonio Spurs,116,Cleveland Cavaliers,110,,0,2020/2021,Mar,19,3,2021-05-22,covid,1.0,30.0,2021-03-19,
Fri,2021-03-19,2021,8:00p,Detroit Pistons,113,Houston Rockets,100,,3061,2020/2021,Mar,19,3,2021-03-19,,0.0,,2021-03-19,
Fri,2021-03-19,2021,8:00p,Golden State Warriors,116,Memphis Grizzlies,103,,2716,2020/2021,Mar,19,3,2021-03-19,,0.0,,2021-03-19,
Fri,2021-03-19,2021,8:00p,Indiana Pacers,137,Miami Heat,110,,0,2020/2021,Mar,19,3,2021-03-19,,0.0,,2021-03-19,
Fri,2021-03-19,2021,8:00p,Brooklyn Nets,113,Orlando Magic,121,,3665,2020/2021,Mar,19,3,2021-03-19,,0.0,,2021-03-19,
Fri,2021-03-19,2021,8:00p,Utah Jazz,115,Toronto Raptors,112,,0,2020/2021,Mar,19,3,2021-03-19,,0.0,,2021-03-19,
Fri,2021-03-19,2021,9:00p,Chicago Bulls,127,Denver Nuggets,131,OT,0,2020/2021,Mar,19,3,2021-03-19,,0.0,,2021-03-19,
Fri,2021-03-19,2021,10:00p,Minnesota Timberwolves,101,Phoenix Suns,113,,3124,2020/2021,Mar,19,3,2021-03-19,,0.0,,2021-03-19,
Fri,2021-05-16,2021,10:00p,Dallas Mavericks,119,Portland Trail Blazers,125,,0,2020/2021,Mar,19,3,2021-05-18,,1.0,100.0,2021-03-19,1.0
Sat,2021-03-20,2021,3:30p,Atlanta Hawks,99,Los Angeles Lakers,94,,0,2020/2021,Mar,20,3,2021-03-20,,0.0,,2021-03-20,
Sat,2021-03-20,2021,8:00p,Golden State Warriors,103,Memphis Grizzlies,111,,0,2020/2021,Mar,20,3,2021-03-20,,0.0,,2021-03-20,
Sat,2021-03-20,2021,8:00p,Sacramento Kings,105,Philadelphia 76ers,129,,3071,2020/2021,Mar,20,3,2021-03-20,,0.0,,2021-03-20,
Sat,2021-03-20,2021,9:00p,San Antonio Spurs,113,Milwaukee Bucks,120,,3280,2020/2021,Mar,20,3,2021-03-20,,0.0,,2021-03-20,
Sat,2021-05-16,2021,10:00p,Charlotte Hornets,98,Los Angeles Clippers,125,,0,2020/2021,Mar,20,3,2021-05-19,,1.0,100.0,2021-03-20,1.0
Sun,2021-03-21,2021,1:00p,Indiana Pacers,109,Miami Heat,106,OT,0,2020/2021,Mar,21,3,2021-03-21,,0.0,,2021-03-21,
Sun,2021-03-21,2021,2:00p,Oklahoma City Thunder,114,Houston Rockets,112,,3297,2020/2021,Mar,21,3,2021-05-25,covid,1.0,88.0,2021-03-21,
Sun,2021-03-21,2021,3:00p,New Orleans Pelicans,113,Denver Nuggets,108,,0,2020/2021,Mar,21,3,2021-03-21,,0.0,,2021-03-21,
Sun,2021-03-21,2021,3:30p,Orlando Magic,96,Boston Celtics,112,,0,2020/2021,Mar,21,3,2021-03-21,covid,1.0,67.0,2021-03-21,
Sun,2021-03-21,2021,7:00p,Washington Wizards,106,Brooklyn Nets,113,,1773,2020/2021,Mar,21,3,2021-03-21,,0.0,,2021-03-21,
Sun,2021-03-21,2021,7:00p,Toronto Raptors,105,Cleveland Cavaliers,116,,0,2020/2021,Mar,21,3,2021-03-21,,0.0,,2021-03-21,
Sun,2021-03-21,2021,7:00p,Chicago Bulls,100,Detroit Pistons,86,,750,2020/2021,Mar,21,3,2021-03-21,,0.0,,2021-03-21,
Sun,2021-03-21,2021,8:00p,Philadelphia 76ers,101,New York Knicks,100,OT,1981,2020/2021,Mar,21,3,2021-03-21,,0.0,,2021-03-21,
Sun,2021-03-21,2021,10:00p,Los Angeles Lakers,94,Phoenix Suns,111,,3190,2020/2021,Mar,21,3,2021-03-21,,0.0,,2021-03-21,
Sun,2021-03-21,2021,10:00p,Dallas Mavericks,132,Portland Trail Blazers,92,,0,2020/2021,Mar,21,3,2021-03-21,,0.0,,2021-03-21,
Mon,2021-03-22,2021,7:30p,Sacramento Kings,119,Cleveland Cavaliers,105,,4100,2020/2021,Mar,22,3,2021-03-22,,0.0,,2021-03-22,
Mon,2021-05-16,2021,8:00p,Oklahoma City Thunder,112,Minnesota Timberwolves,103,,0,2020/2021,Mar,22,3,2021-05-19,,1.0,100.0,2021-03-22,1.0
Mon,2021-03-22,2021,8:30p,Charlotte Hornets,100,San Antonio Spurs,97,,3222,2020/2021,Mar,22,3,2021-03-22,,0.0,,2021-03-22,
Mon,2021-03-22,2021,9:00p,Utah Jazz,120,Chicago Bulls,95,,0,2020/2021,Mar,22,3,2021-03-22,,0.0,,2021-03-22,
Mon,2021-05-16,2021,9:00p,Toronto Raptors,99,Houston Rockets,117,,2965,2020/2021,Mar,22,3,2021-05-22,,1.0,100.0,2021-03-22,1.0
Mon,2021-03-22,2021,9:00p,Boston Celtics,126,Memphis Grizzlies,132,OT,2319,2020/2021,Mar,22,3,2021-03-22,,0.0,,2021-03-22,
Mon,2021-03-22,2021,9:00p,Indiana Pacers,113,Milwaukee Bucks,140,,3280,2020/2021,Mar,22,3,2021-03-22,,0.0,,2021-03-22,
Mon,2021-03-22,2021,10:00p,Atlanta Hawks,110,Los Angeles Clippers,119,,0,2020/2021,Mar,22,3,2021-03-22,,0.0,,2021-03-22,
Tue,2021-03-23,2021,7:00p,Denver Nuggets,110,Orlando Magic,99,,3485,2020/2021,Mar,23,3,2021-03-23,,0.0,,2021-03-23,
Tue,2021-03-23,2021,7:30p,Los Angeles Lakers,111,New Orleans Pelicans,128,,3700,2020/2021,Mar,23,3,2021-03-23,,0.0,,2021-03-23,
Tue,2021-05-16,2021,7:30p,Washington Wizards,113,New York Knicks,131,,1589,2020/2021,Mar,23,3,2021-05-19,,1.0,100.0,2021-03-23,1.0
Tue,2021-03-23,2021,8:00p,Phoenix Suns,110,Miami Heat,100,,0,2020/2021,Mar,23,3,2021-03-23,,0.0,,2021-03-23,
Tue,2021-03-23,2021,10:00p,Philadelphia 76ers,108,Golden State Warriors,98,,0,2020/2021,Mar,23,3,2021-03-23,,0.0,,2021-03-23,
Tue,2021-03-23,2021,10:00p,Brooklyn Nets,116,Portland Trail Blazers,112,,0,2020/2021,Mar,23,3,2021-03-23,,0.0,,2021-03-23,
Wed,2021-03-24,2021,7:00p,Detroit Pistons,111,Indiana Pacers,116,,0,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,7:30p,Boston Celtics,119,Milwaukee Bucks,121,,3280,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,7:30p,Denver Nuggets,111,Toronto Raptors,135,,1578,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,8:00p,Cleveland Cavaliers,103,Chicago Bulls,94,,0,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,8:00p,Charlotte Hornets,122,Houston Rockets,97,,3163,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,8:00p,Dallas Mavericks,128,Minnesota Timberwolves,108,,0,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,8:00p,Memphis Grizzlies,116,Oklahoma City Thunder,107,,0,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,8:00p,Phoenix Suns,111,Orlando Magic,112,,3891,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,8:30p,Los Angeles Clippers,134,San Antonio Spurs,101,,3224,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,10:00p,Atlanta Hawks,108,Sacramento Kings,110,,0,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Wed,2021-03-24,2021,10:00p,Brooklyn Nets,88,Utah Jazz,118,,5546,2020/2021,Mar,24,3,2021-03-24,,0.0,,2021-03-24,
Thu,2021-03-25,2021,7:30p,Portland Trail Blazers,125,Miami Heat,122,,0,2020/2021,Mar,25,3,2021-03-25,,0.0,,2021-03-25,
Thu,2021-03-25,2021,7:30p,Washington Wizards,102,New York Knicks,106,,1817,2020/2021,Mar,25,3,2021-03-25,,0.0,,2021-03-25,
Thu,2021-03-25,2021,8:30p,Los Angeles Clippers,98,San Antonio Spurs,85,,3225,2020/2021,Mar,25,3,2021-03-25,,0.0,,2021-03-25,
Thu,2021-03-25,2021,10:00p,Philadelphia 76ers,109,Los Angeles Lakers,101,,0,2020/2021,Mar,25,3,2021-03-25,,0.0,,2021-03-25,
Thu,2021-05-16,2021,10:00p,Golden State Warriors,119,Sacramento Kings,141,,0,2020/2021,Mar,25,3,2021-05-21,,1.0,100.0,2021-03-25,1.0
Fri,2021-03-26,2021,7:00p,Brooklyn Nets,113,Detroit Pistons,111,,750,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,7:30p,Boston Celtics,122,Milwaukee Bucks,114,,3280,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,7:30p,Phoenix Suns,104,Toronto Raptors,100,,0,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,8:00p,Miami Heat,105,Charlotte Hornets,110,,4215,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,8:00p,Houston Rockets,101,Minnesota Timberwolves,107,,0,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,8:00p,Denver Nuggets,113,New Orleans Pelicans,108,,3700,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,8:00p,Portland Trail Blazers,112,Orlando Magic,105,,3827,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,8:30p,Indiana Pacers,109,Dallas Mavericks,94,,4132,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,9:00p,Memphis Grizzlies,114,Utah Jazz,117,,5546,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,10:00p,Atlanta Hawks,124,Golden State Warriors,108,,0,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Fri,2021-03-26,2021,10:30p,Cleveland Cavaliers,86,Los Angeles Lakers,100,,0,2020/2021,Mar,26,3,2021-03-26,,0.0,,2021-03-26,
Sat,2021-03-27,2021,8:00p,New York Knicks,102,Milwaukee Bucks,96,,3280,2020/2021,Mar,27,3,2021-03-27,,0.0,,2021-03-27,
Sat,2021-03-27,2021,8:00p,Houston Rockets,129,Minnesota Timberwolves,107,,0,2020/2021,Mar,27,3,2021-03-27,,0.0,,2021-03-27,
Sat,2021-03-27,2021,8:00p,Detroit Pistons,92,Washington Wizards,106,,0,2020/2021,Mar,27,3,2021-03-27,,0.0,,2021-03-27,
Sat,2021-03-27,2021,8:30p,Chicago Bulls,104,San Antonio Spurs,120,,3334,2020/2021,Mar,27,3,2021-03-27,,0.0,,2021-03-27,
Sat,2021-03-27,2021,9:00p,Dallas Mavericks,103,New Orleans Pelicans,112,,3700,2020/2021,Mar,27,3,2021-03-27,,0.0,,2021-03-27,
Sat,2021-03-27,2021,9:00p,Boston Celtics,111,Oklahoma City Thunder,94,,0,2020/2021,Mar,27,3,2021-03-27,,0.0,,2021-03-27,
Sat,2021-03-27,2021,9:00p,Memphis Grizzlies,110,Utah Jazz,126,,5546,2020/2021,Mar,27,3,2021-03-27,,0.0,,2021-03-27,
Sat,2021-03-27,2021,10:00p,Philadelphia 76ers,112,Los Angeles Clippers,122,,0,2020/2021,Mar,27,3,2021-03-27,,0.0,,2021-03-27,
Sat,2021-03-27,2021,10:00p,Cleveland Cavaliers,98,Sacramento Kings,100,,0,2020/2021,Mar,27,3,2021-03-27,,0.0,,2021-03-27,
Sun,2021-03-28,2021,1:00p,Phoenix Suns,101,Charlotte Hornets,97,OT,3850,2020/2021,Mar,28,3,2021-03-28,,0.0,,2021-03-28,
Sun,2021-03-28,2021,7:00p,Portland Trail Blazers,122,Toronto Raptors,117,,2021,2020/2021,Mar,28,3,2021-03-28,,0.0,,2021-03-28,
Sun,2021-03-28,2021,9:00p,Atlanta Hawks,102,Denver Nuggets,126,,0,2020/2021,Mar,28,3,2021-03-28,,0.0,,2021-03-28,
Sun,2021-03-28,2021,10:00p,Orlando Magic,93,Los Angeles Lakers,96,,0,2020/2021,Mar,28,3,2021-03-28,,0.0,,2021-03-28,
Mon,2021-03-29,2021,7:00p,Indiana Pacers,124,Washington Wizards,132,,0,2020/2021,Mar,29,3,2021-03-29,,0.0,,2021-03-29,
Mon,2021-03-29,2021,7:30p,New Orleans Pelicans,115,Boston Celtics,109,,2298,2020/2021,Mar,29,3,2021-03-29,,0.0,,2021-03-29,
Mon,2021-05-16,2021,7:30p,Minnesota Timberwolves,107,Brooklyn Nets,112,,1732,2020/2021,Mar,29,3,2021-05-21,,1.0,100.0,2021-03-29,1.0
Mon,2021-03-29,2021,7:30p,Miami Heat,98,New York Knicks,88,,1981,2020/2021,Mar,29,3,2021-03-29,,0.0,,2021-03-29,
Mon,2021-03-29,2021,8:00p,Toronto Raptors,104,Detroit Pistons,118,,750,2020/2021,Mar,29,3,2021-03-29,,0.0,,2021-03-29,
