game_week_day,game_date,game_year,game_time,visitor,visitor_pts,home,home_pts,overtime,att,season,game_month,game_day,game_month_number
Tue,2019-01-22,2019,8:00p,Portland Trail Blazers,114,Oklahoma City Thunder,123,,18203,2018/19,Jan,22,1
Tue,2019-01-22,2019,8:30p,Los Angeles Clippers,98,Dallas Mavericks,106,,19466,2018/19,Jan,22,1
Tue,2019-01-22,2019,9:00p,Minnesota Timberwolves,118,Phoenix Suns,91,,14460,2018/19,Jan,22,1
Wed,2019-01-23,2019,7:00p,Toronto Raptors,106,Indiana Pacers,110,,16879,2018/19,Jan,23,1
Wed,2019-01-23,2019,7:30p,Cleveland Cavaliers,103,Boston Celtics,123,,18624,2018/19,Jan,23,1
Wed,2019-01-23,2019,7:30p,Orlando Magic,110,Brooklyn Nets,114,,13185,2018/19,Jan,23,1
Wed,2019-01-23,2019,7:30p,Los Angeles Clippers,111,Miami Heat,99,,19600,2018/19,Jan,23,1
Wed,2019-01-23,2019,7:30p,Houston Rockets,114,New York Knicks,110,,18819,2018/19,Jan,23,1
Wed,2019-01-23,2019,8:00p,Atlanta Hawks,121,Chicago Bulls,101,,18223,2018/19,Jan,23,1
Wed,2019-01-23,2019,8:00p,Charlotte Hornets,118,Memphis Grizzlies,107,,12863,2018/19,Jan,23,1
Wed,2019-01-23,2019,8:00p,Detroit Pistons,98,New Orleans Pelicans,94,,18181,2018/19,Jan,23,1
Wed,2019-01-23,2019,8:00p,San Antonio Spurs,120,Philadelphia 76ers,122,,20339,2018/19,Jan,23,1
Wed,2019-01-23,2019,10:30p,Denver Nuggets,108,Utah Jazz,114,,18306,2018/19,Jan,23,1
Thu,2019-01-24,2019,8:00p,New Orleans Pelicans,116,Oklahoma City Thunder,122,,18203,2018/19,Jan,24,1
Thu,2019-01-24,2019,8:00p,Golden State Warriors,126,Washington Wizards,118,,20409,2018/19,Jan,24,1
Thu,2019-01-24,2019,9:00p,Portland Trail Blazers,120,Phoenix Suns,106,,15441,2018/19,Jan,24,1
Thu,2019-01-24,2019,10:30p,Minnesota Timberwolves,120,Los Angeles Lakers,105,,18997,2018/19,Jan,24,1
Fri,2019-01-25,2019,7:00p,Washington Wizards,95,Orlando Magic,91,,17216,2018/19,Jan,25,1
Fri,2019-01-25,2019,7:30p,New York Knicks,99,Brooklyn Nets,109,,17033,2018/19,Jan,25,1
Fri,2019-01-25,2019,7:30p,Miami Heat,100,Cleveland Cavaliers,94,,19432,2018/19,Jan,25,1
Fri,2019-01-25,2019,8:00p,Los Angeles Clippers,106,Chicago Bulls,101,,19354,2018/19,Jan,25,1
Fri,2019-01-25,2019,8:00p,Toronto Raptors,119,Houston Rockets,121,,18055,2018/19,Jan,25,1
Fri,2019-01-25,2019,8:00p,Sacramento Kings,99,Memphis Grizzlies,96,,14486,2018/19,Jan,25,1
Fri,2019-01-25,2019,8:30p,Detroit Pistons,101,Dallas Mavericks,106,,20327,2018/19,Jan,25,1
Fri,2019-01-25,2019,8:30p,Charlotte Hornets,99,Milwaukee Bucks,108,,17803,2018/19,Jan,25,1
Fri,2019-01-25,2019,9:00p,Phoenix Suns,95,Denver Nuggets,132,,17425,2018/19,Jan,25,1
Fri,2019-01-25,2019,9:00p,Minnesota Timberwolves,102,Utah Jazz,106,,18306,2018/19,Jan,25,1
Sat,2019-01-26,2019,6:00p,San Antonio Spurs,126,New Orleans Pelicans,114,,17724,2018/19,Jan,26,1
Sat,2019-01-26,2019,8:00p,Indiana Pacers,103,Memphis Grizzlies,106,,14486,2018/19,Jan,26,1
Sat,2019-01-26,2019,8:30p,Golden State Warriors,115,Boston Celtics,111,,18624,2018/19,Jan,26,1
Sat,2019-01-26,2019,9:00p,Philadelphia 76ers,110,Denver Nuggets,126,,19673,2018/19,Jan,26,1
Sat,2019-01-26,2019,10:00p,Atlanta Hawks,111,Portland Trail Blazers,120,,19629,2018/19,Jan,26,1
Sun,2019-01-27,2019,3:30p,Cleveland Cavaliers,104,Chicago Bulls,101,,19675,2018/19,Jan,27,1
Sun,2019-01-27,2019,3:30p,Sacramento Kings,108,Los Angeles Clippers,122,,19068,2018/19,Jan,27,1
Sun,2019-01-27,2019,6:00p,Milwaukee Bucks,112,Oklahoma City Thunder,118,,18203,2018/19,Jan,27,1
Sun,2019-01-27,2019,7:00p,Toronto Raptors,123,Dallas Mavericks,120,,20308,2018/19,Jan,27,1
Sun,2019-01-27,2019,7:00p,Orlando Magic,98,Houston Rockets,103,,18055,2018/19,Jan,27,1
Sun,2019-01-27,2019,7:00p,Utah Jazz,125,Minnesota Timberwolves,111,,14542,2018/19,Jan,27,1
Sun,2019-01-27,2019,7:00p,Washington Wizards,119,San Antonio Spurs,132,,18354,2018/19,Jan,27,1
Sun,2019-01-27,2019,7:30p,Miami Heat,106,New York Knicks,97,,18852,2018/19,Jan,27,1
Sun,2019-01-27,2019,9:30p,Phoenix Suns,102,Los Angeles Lakers,116,,18997,2018/19,Jan,27,1
Mon,2019-01-28,2019,7:00p,New York Knicks,92,Charlotte Hornets,101,,13963,2018/19,Jan,28,1
Mon,2019-01-28,2019,7:00p,Golden State Warriors,132,Indiana Pacers,100,,17923,2018/19,Jan,28,1
Mon,2019-01-28,2019,7:30p,Brooklyn Nets,104,Boston Celtics,112,,18624,2018/19,Jan,28,1
Mon,2019-01-28,2019,8:00p,Denver Nuggets,95,Memphis Grizzlies,92,,12917,2018/19,Jan,28,1
Mon,2019-01-28,2019,10:30p,Atlanta Hawks,123,Los Angeles Clippers,118,,17382,2018/19,Jan,28,1
Tue,2019-01-29,2019,7:00p,Washington Wizards,113,Cleveland Cavaliers,116,,19432,2018/19,Jan,29,1
Tue,2019-01-29,2019,7:00p,Milwaukee Bucks,115,Detroit Pistons,105,,14187,2018/19,Jan,29,1
Tue,2019-01-29,2019,7:00p,Oklahoma City Thunder,126,Orlando Magic,117,,16341,2018/19,Jan,29,1
Tue,2019-01-29,2019,7:30p,Chicago Bulls,117,Brooklyn Nets,122,,12726,2018/19,Jan,29,1
Tue,2019-01-29,2019,8:00p,New Orleans Pelicans,121,Houston Rockets,116,,18055,2018/19,Jan,29,1
Tue,2019-01-29,2019,8:30p,Phoenix Suns,124,San Antonio Spurs,126,,18121,2018/19,Jan,29,1
Tue,2019-01-29,2019,10:30p,Philadelphia 76ers,121,Los Angeles Lakers,105,,18997,2018/19,Jan,29,1
Wed,2019-01-30,2019,7:30p,Charlotte Hornets,94,Boston Celtics,126,,18624,2018/19,Jan,30,1
Wed,2019-01-30,2019,7:30p,Chicago Bulls,105,Miami Heat,89,,19600,2018/19,Jan,30,1
Wed,2019-01-30,2019,7:30p,Dallas Mavericks,114,New York Knicks,90,,18842,2018/19,Jan,30,1
Wed,2019-01-30,2019,8:00p,Memphis Grizzlies,97,Minnesota Timberwolves,99,OT,13615,2018/19,Jan,30,1
Wed,2019-01-30,2019,8:00p,Denver Nuggets,105,New Orleans Pelicans,99,,14211,2018/19,Jan,30,1
Wed,2019-01-30,2019,8:00p,Indiana Pacers,89,Washington Wizards,107,,15354,2018/19,Jan,30,1
Wed,2019-01-30,2019,10:00p,Atlanta Hawks,113,Sacramento Kings,135,,17583,2018/19,Jan,30,1
Wed,2019-01-30,2019,10:30p,Utah Jazz,105,Portland Trail Blazers,132,,19393,2018/19,Jan,30,1
Thu,2019-01-31,2019,7:00p,Dallas Mavericks,89,Detroit Pistons,93,,14075,2018/19,Jan,31,1
Thu,2019-01-31,2019,7:00p,Indiana Pacers,100,Orlando Magic,107,,16625,2018/19,Jan,31,1
Thu,2019-01-31,2019,8:00p,Milwaukee Bucks,105,Toronto Raptors,92,,19800,2018/19,Jan,31,1
Thu,2019-01-31,2019,8:30p,Brooklyn Nets,114,San Antonio Spurs,117,,18057,2018/19,Jan,31,1
Thu,2019-01-31,2019,10:30p,Philadelphia 76ers,113,Golden State Warriors,104,,19596,2018/19,Jan,31,1
Thu,2019-01-31,2019,10:30p,Los Angeles Lakers,123,Los Angeles Clippers,120,OT,19068,2018/19,Jan,31,1
Fri,2019-02-01,2019,7:00p,Memphis Grizzlies,92,Charlotte Hornets,100,,15387,2018/19,Feb,1,2
Fri,2019-02-01,2019,7:30p,Boston Celtics,113,New York Knicks,99,,18343,2018/19,Feb,1,2
Fri,2019-02-01,2019,8:00p,Oklahoma City Thunder,118,Miami Heat,102,,19600,2018/19,Feb,1,2
Fri,2019-02-01,2019,9:00p,Atlanta Hawks,112,Utah Jazz,128,,18306,2018/19,Feb,1,2
Fri,2019-02-01,2019,10:00p,Houston Rockets,122,Denver Nuggets,136,,20106,2018/19,Feb,1,2
Sat,2019-02-02,2019,5:00p,Los Angeles Clippers,111,Detroit Pistons,101,,17862,2018/19,Feb,2,2
Sat,2019-02-02,2019,7:00p,Chicago Bulls,118,Charlotte Hornets,125,,19114,2018/19,Feb,2,2
Sat,2019-02-02,2019,7:00p,Brooklyn Nets,89,Orlando Magic,102,,17385,2018/19,Feb,2,2
Sat,2019-02-02,2019,7:00p,Milwaukee Bucks,131,Washington Wizards,115,,20409,2018/19,Feb,2,2
Sat,2019-02-02,2019,7:30p,Dallas Mavericks,111,Cleveland Cavaliers,98,,19432,2018/19,Feb,2,2
Sat,2019-02-02,2019,7:30p,Indiana Pacers,95,Miami Heat,88,,19600,2018/19,Feb,2,2
Sat,2019-02-02,2019,8:30p,Los Angeles Lakers,101,Golden State Warriors,115,,19596,2018/19,Feb,2,2
Sat,2019-02-02,2019,8:30p,New Orleans Pelicans,108,San Antonio Spurs,113,,18354,2018/19,Feb,2,2
Sat,2019-02-02,2019,9:00p,Denver Nuggets,107,Minnesota Timberwolves,106,,17208,2018/19,Feb,2,2
Sat,2019-02-02,2019,9:00p,Atlanta Hawks,118,Phoenix Suns,112,,15534,2018/19,Feb,2,2
Sat,2019-02-02,2019,9:00p,Houston Rockets,125,Utah Jazz,98,,18306,2018/19,Feb,2,2
Sat,2019-02-02,2019,10:00p,Philadelphia 76ers,108,Sacramento Kings,115,,17583,2018/19,Feb,2,2
Sun,2019-02-03,2019,1:00p,Memphis Grizzlies,96,New York Knicks,84,,17025,2018/19,Feb,3,2
Sun,2019-02-03,2019,2:00p,Oklahoma City Thunder,129,Boston Celtics,134,,18624,2018/19,Feb,3,2
Sun,2019-02-03,2019,3:00p,Los Angeles Clippers,103,Toronto Raptors,121,,19800,2018/19,Feb,3,2
Mon,2019-02-04,2019,7:00p,Denver Nuggets,103,Detroit Pistons,129,,12589,2018/19,Feb,4,2
Mon,2019-02-04,2019,7:00p,Atlanta Hawks,137,Washington Wizards,129,,15025,2018/19,Feb,4,2
Mon,2019-02-04,2019,7:30p,Milwaukee Bucks,113,Brooklyn Nets,94,,16209,2018/19,Feb,4,2
Mon,2019-02-04,2019,8:00p,Indiana Pacers,109,New Orleans Pelicans,107,,15780,2018/19,Feb,4,2
Mon,2019-02-04,2019,9:00p,Houston Rockets,118,Phoenix Suns,110,,15740,2018/19,Feb,4,2
Mon,2019-02-04,2019,10:00p,San Antonio Spurs,112,Sacramento Kings,127,,16245,2018/19,Feb,4,2
Tue,2019-02-05,2019,7:00p,Los Angeles Clippers,117,Charlotte Hornets,115,,14300,2018/19,Feb,5,2
Tue,2019-02-05,2019,7:00p,Boston Celtics,103,Cleveland Cavaliers,96,,19432,2018/19,Feb,5,2
Tue,2019-02-05,2019,7:00p,Los Angeles Lakers,94,Indiana Pacers,136,,17265,2018/19,Feb,5,2
Tue,2019-02-05,2019,7:30p,Detroit Pistons,105,New York Knicks,92,,17853,2018/19,Feb,5,2
Tue,2019-02-05,2019,8:00p,Minnesota Timberwolves,106,Memphis Grizzlies,108,,13454,2018/19,Feb,5,2
Tue,2019-02-05,2019,8:00p,Orlando Magic,122,Oklahoma City Thunder,132,,18203,2018/19,Feb,5,2
Tue,2019-02-05,2019,8:00p,Toronto Raptors,119,Philadelphia 76ers,107,,20472,2018/19,Feb,5,2
Tue,2019-02-05,2019,10:30p,Miami Heat,118,Portland Trail Blazers,108,,19468,2018/19,Feb,5,2
Wed,2019-02-06,2019,7:30p,Denver Nuggets,130,Brooklyn Nets,135,,14516,2018/19,Feb,6,2
Wed,2019-02-06,2019,8:00p,New Orleans Pelicans,125,Chicago Bulls,120,,18116,2018/19,Feb,6,2
Wed,2019-02-06,2019,8:00p,Washington Wizards,129,Milwaukee Bucks,148,,17360,2018/19,Feb,6,2
Wed,2019-02-06,2019,8:30p,Charlotte Hornets,93,Dallas Mavericks,99,,19606,2018/19,Feb,6,2
Wed,2019-02-06,2019,9:00p,Phoenix Suns,88,Utah Jazz,116,,18306,2018/19,Feb,6,2
Wed,2019-02-06,2019,10:00p,Houston Rockets,127,Sacramento Kings,101,,17583,2018/19,Feb,6,2
Wed,2019-02-06,2019,10:30p,San Antonio Spurs,102,Golden State Warriors,141,,19596,2018/19,Feb,6,2
Thu,2019-02-07,2019,7:00p,Los Angeles Clippers,92,Indiana Pacers,116,,15756,2018/19,Feb,7,2
Thu,2019-02-07,2019,7:00p,Minnesota Timberwolves,112,Orlando Magic,122,,17184,2018/19,Feb,7,2
Thu,2019-02-07,2019,7:30p,Toronto Raptors,119,Atlanta Hawks,101,,16036,2018/19,Feb,7,2
Thu,2019-02-07,2019,8:00p,Los Angeles Lakers,129,Boston Celtics,128,,18624,2018/19,Feb,7,2
Thu,2019-02-07,2019,8:00p,Memphis Grizzlies,95,Oklahoma City Thunder,117,,18203,2018/19,Feb,7,2
Thu,2019-02-07,2019,10:30p,San Antonio Spurs,118,Portland Trail Blazers,127,,19393,2018/19,Feb,7,2
Fri,2019-02-08,2019,7:00p,New York Knicks,103,Detroit Pistons,120,,14430,2018/19,Feb,8,2
Fri,2019-02-08,2019,7:00p,Denver Nuggets,110,Philadelphia 76ers,117,,20627,2018/19,Feb,8,2
Fri,2019-02-08,2019,7:00p,Cleveland Cavaliers,106,Washington Wizards,119,,16682,2018/19,Feb,8,2
Fri,2019-02-08,2019,7:30p,Chicago Bulls,125,Brooklyn Nets,106,,15267,2018/19,Feb,8,2
Fri,2019-02-08,2019,8:30p,Milwaukee Bucks,122,Dallas Mavericks,107,,20420,2018/19,Feb,8,2
Fri,2019-02-08,2019,9:00p,Golden State Warriors,117,Phoenix Suns,107,,17081,2018/19,Feb,8,2
Fri,2019-02-08,2019,9:30p,Minnesota Timberwolves,117,New Orleans Pelicans,122,,16980,2018/19,Feb,8,2
Fri,2019-02-08,2019,10:00p,Miami Heat,96,Sacramento Kings,102,,17583,2018/19,Feb,8,2
Sat,2019-02-09,2019,5:00p,San Antonio Spurs,105,Utah Jazz,125,,18306,2018/19,Feb,9,2
Sat,2019-02-09,2019,7:00p,Cleveland Cavaliers,90,Indiana Pacers,105,,17923,2018/19,Feb,9,2
Sat,2019-02-09,2019,7:30p,Charlotte Hornets,129,Atlanta Hawks,120,,15048,2018/19,Feb,9,2
Sat,2019-02-09,2019,7:30p,Toronto Raptors,104,New York Knicks,99,,18886,2018/19,Feb,9,2
Sat,2019-02-09,2019,8:00p,Los Angeles Clippers,123,Boston Celtics,112,,18624,2018/19,Feb,9,2
Sat,2019-02-09,2019,8:00p,Washington Wizards,134,Chicago Bulls,125,,19942,2018/19,Feb,9,2
Sat,2019-02-09,2019,8:00p,New Orleans Pelicans,90,Memphis Grizzlies,99,,16841,2018/19,Feb,9,2
Sat,2019-02-09,2019,8:30p,Oklahoma City Thunder,117,Houston Rockets,112,,18061,2018/19,Feb,9,2
Sat,2019-02-09,2019,9:00p,Orlando Magic,103,Milwaukee Bucks,83,,17812,2018/19,Feb,9,2
Sun,2019-02-10,2019,3:00p,Portland Trail Blazers,101,Dallas Mavericks,102,,20340,2018/19,Feb,10,2
Sun,2019-02-10,2019,3:30p,Los Angeles Lakers,120,Philadelphia 76ers,143,,20683,2018/19,Feb,10,2
Sun,2019-02-10,2019,6:00p,Phoenix Suns,104,Sacramento Kings,117,,17583,2018/19,Feb,10,2
Sun,2019-02-10,2019,7:30p,Orlando Magic,124,Atlanta Hawks,108,,13370,2018/19,Feb,10,2
Sun,2019-02-10,2019,8:30p,Miami Heat,118,Golden State Warriors,120,,19596,2018/19,Feb,10,2
Mon,2019-02-11,2019,7:00p,New York Knicks,104,Cleveland Cavaliers,107,,19432,2018/19,Feb,11,2
Mon,2019-02-11,2019,7:00p,Washington Wizards,112,Detroit Pistons,121,,15246,2018/19,Feb,11,2
Mon,2019-02-11,2019,7:00p,Charlotte Hornets,90,Indiana Pacers,99,,15734,2018/19,Feb,11,2
Mon,2019-02-11,2019,7:30p,Brooklyn Nets,125,Toronto Raptors,127,,19800,2018/19,Feb,11,2
Mon,2019-02-11,2019,8:00p,Milwaukee Bucks,112,Chicago Bulls,99,,18833,2018/19,Feb,11,2
Mon,2019-02-11,2019,8:00p,Dallas Mavericks,104,Houston Rockets,120,,18055,2018/19,Feb,11,2
Mon,2019-02-11,2019,8:00p,Los Angeles Clippers,120,Minnesota Timberwolves,130,,13782,2018/19,Feb,11,2
Mon,2019-02-11,2019,8:00p,Portland Trail Blazers,111,Oklahoma City Thunder,120,,18203,2018/19,Feb,11,2
Mon,2019-02-11,2019,9:00p,Miami Heat,87,Denver Nuggets,103,,18378,2018/19,Feb,11,2
Tue,2019-02-12,2019,7:30p,Los Angeles Lakers,113,Atlanta Hawks,117,,16824,2018/19,Feb,12,2
Tue,2019-02-12,2019,8:00p,San Antonio Spurs,108,Memphis Grizzlies,107,,13788,2018/19,Feb,12,2
Tue,2019-02-12,2019,8:00p,Orlando Magic,118,New Orleans Pelicans,88,,15733,2018/19,Feb,12,2
Tue,2019-02-12,2019,8:00p,Boston Celtics,112,Philadelphia 76ers,109,,20582,2018/19,Feb,12,2
Tue,2019-02-12,2019,10:30p,Utah Jazz,108,Golden State Warriors,115,,19596,2018/19,Feb,12,2
Wed,2019-02-13,2019,7:00p,Brooklyn Nets,148,Cleveland Cavaliers,139,3OT,17434,2018/19,Feb,13,2
Wed,2019-02-13,2019,7:00p,Milwaukee Bucks,106,Indiana Pacers,97,,17311,2018/19,Feb,13,2
Wed,2019-02-13,2019,7:30p,Detroit Pistons,110,Boston Celtics,118,,18624,2018/19,Feb,13,2
Wed,2019-02-13,2019,7:30p,Philadelphia 76ers,126,New York Knicks,111,,18983,2018/19,Feb,13,2
Wed,2019-02-13,2019,7:30p,Washington Wizards,120,Toronto Raptors,129,,19800,2018/19,Feb,13,2
Wed,2019-02-13,2019,8:00p,Memphis Grizzlies,110,Chicago Bulls,122,,19114,2018/19,Feb,13,2
Wed,2019-02-13,2019,8:00p,Houston Rockets,111,Minnesota Timberwolves,121,,15131,2018/19,Feb,13,2
Wed,2019-02-13,2019,8:30p,Miami Heat,112,Dallas Mavericks,101,,20364,2018/19,Feb,13,2
Wed,2019-02-13,2019,9:00p,Sacramento Kings,118,Denver Nuggets,120,,17938,2018/19,Feb,13,2
Wed,2019-02-13,2019,10:30p,Phoenix Suns,107,Los Angeles Clippers,134,,17703,2018/19,Feb,13,2
Wed,2019-02-13,2019,10:30p,Golden State Warriors,107,Portland Trail Blazers,129,,19549,2018/19,Feb,13,2
Thu,2019-02-14,2019,7:00p,Charlotte Hornets,89,Orlando Magic,127,,18846,2018/19,Feb,14,2
Thu,2019-02-14,2019,7:30p,New York Knicks,106,Atlanta Hawks,91,,14179,2018/19,Feb,14,2
Thu,2019-02-14,2019,8:00p,Oklahoma City Thunder,122,New Orleans Pelicans,131,,15686,2018/19,Feb,14,2
Thu,2019-02-21,2019,7:00p,Phoenix Suns,98,Cleveland Cavaliers,111,,19022,2018/19,Feb,21,2
Thu,2019-02-21,2019,7:00p,Miami Heat,102,Philadelphia 76ers,106,,20505,2018/19,Feb,21,2
Thu,2019-02-21,2019,7:30p,Portland Trail Blazers,113,Brooklyn Nets,99,,17732,2018/19,Feb,21,2
Thu,2019-02-21,2019,8:00p,Boston Celtics,97,Milwaukee Bucks,98,,17926,2018/19,Feb,21,2
Thu,2019-02-21,2019,10:30p,Sacramento Kings,123,Golden State Warriors,125,,19596,2018/19,Feb,21,2
Thu,2019-02-21,2019,10:30p,Houston Rockets,106,Los Angeles Lakers,111,,18997,2018/19,Feb,21,2
Fri,2019-02-22,2019,7:00p,Washington Wizards,110,Charlotte Hornets,123,,15572,2018/19,Feb,22,2
Fri,2019-02-22,2019,7:00p,New Orleans Pelicans,111,Indiana Pacers,126,,16962,2018/19,Feb,22,2
Fri,2019-02-22,2019,7:00p,Chicago Bulls,110,Orlando Magic,109,,18846,2018/19,Feb,22,2
Fri,2019-02-22,2019,7:00p,San Antonio Spurs,117,Toronto Raptors,120,,20058,2018/19,Feb,22,2
Fri,2019-02-22,2019,7:30p,Detroit Pistons,125,Atlanta Hawks,122,,14067,2018/19,Feb,22,2
Fri,2019-02-22,2019,7:30p,Minnesota Timberwolves,115,New York Knicks,104,,19096,2018/19,Feb,22,2
Fri,2019-02-22,2019,8:00p,Los Angeles Clippers,112,Memphis Grizzlies,106,,16444,2018/19,Feb,22,2
Fri,2019-02-22,2019,8:30p,Denver Nuggets,114,Dallas Mavericks,104,,20382,2018/19,Feb,22,2
Fri,2019-02-22,2019,9:30p,Utah Jazz,147,Oklahoma City Thunder,148,2OT,18203,2018/19,Feb,22,2
Sat,2019-02-23,2019,1:00p,Portland Trail Blazers,130,Philadelphia 76ers,115,,20619,2018/19,Feb,23,2
Sat,2019-02-23,2019,7:00p,Phoenix Suns,112,Atlanta Hawks,120,,15214,2018/19,Feb,23,2
Sat,2019-02-23,2019,7:00p,Brooklyn Nets,117,Charlotte Hornets,115,,19158,2018/19,Feb,23,2
Sat,2019-02-23,2019,7:00p,Memphis Grizzlies,107,Cleveland Cavaliers,112,,19432,2018/19,Feb,23,2
Sat,2019-02-23,2019,7:00p,Los Angeles Lakers,115,New Orleans Pelicans,128,,18626,2018/19,Feb,23,2
Sat,2019-02-23,2019,7:00p,Indiana Pacers,119,Washington Wizards,112,,19648,2018/19,Feb,23,2
Sat,2019-02-23,2019,7:30p,Detroit Pistons,119,Miami Heat,96,,19600,2018/19,Feb,23,2
Sat,2019-02-23,2019,8:00p,Boston Celtics,116,Chicago Bulls,126,,21295,2018/19,Feb,23,2
Sat,2019-02-23,2019,8:00p,Sacramento Kings,119,Oklahoma City Thunder,116,,18203,2018/19,Feb,23,2
Sat,2019-02-23,2019,8:30p,Houston Rockets,118,Golden State Warriors,112,,19596,2018/19,Feb,23,2
Sat,2019-02-23,2019,8:30p,Minnesota Timberwolves,128,Milwaukee Bucks,140,,17972,2018/19,Feb,23,2
Sat,2019-02-23,2019,10:00p,Dallas Mavericks,109,Utah Jazz,125,,18306,2018/19,Feb,23,2
Sun,2019-02-24,2019,3:30p,Orlando Magic,113,Toronto Raptors,98,,19800,2018/19,Feb,24,2
Sun,2019-02-24,2019,5:00p,Los Angeles Clippers,96,Denver Nuggets,123,,19956,2018/19,Feb,24,2
Sun,2019-02-24,2019,7:30p,San Antonio Spurs,118,New York Knicks,130,,18019,2018/19,Feb,24,2
Mon,2019-02-25,2019,7:00p,Golden State Warriors,121,Charlotte Hornets,110,,19419,2018/19,Feb,25,2
Mon,2019-02-25,2019,7:00p,Portland Trail Blazers,123,Cleveland Cavaliers,110,,19432,2018/19,Feb,25,2
Mon,2019-02-25,2019,7:00p,Indiana Pacers,109,Detroit Pistons,113,,15321,2018/19,Feb,25,2
Mon,2019-02-25,2019,7:30p,San Antonio Spurs,85,Brooklyn Nets,101,,13479,2018/19,Feb,25,2
Mon,2019-02-25,2019,7:30p,Phoenix Suns,124,Miami Heat,121,,19600,2018/19,Feb,25,2
Mon,2019-02-25,2019,8:00p,Milwaukee Bucks,117,Chicago Bulls,106,,20936,2018/19,Feb,25,2
Mon,2019-02-25,2019,8:00p,Atlanta Hawks,111,Houston Rockets,119,,18055,2018/19,Feb,25,2
Mon,2019-02-25,2019,8:00p,Los Angeles Lakers,105,Memphis Grizzlies,110,,17794,2018/19,Feb,25,2
Mon,2019-02-25,2019,8:00p,Sacramento Kings,105,Minnesota Timberwolves,112,,13691,2018/19,Feb,25,2
Mon,2019-02-25,2019,8:00p,Philadelphia 76ers,111,New Orleans Pelicans,110,,17194,2018/19,Feb,25,2
Mon,2019-02-25,2019,10:30p,Dallas Mavericks,112,Los Angeles Clippers,121,,19068,2018/19,Feb,25,2
Tue,2019-02-26,2019,7:30p,Orlando Magic,103,New York Knicks,108,,17833,2018/19,Feb,26,2
Tue,2019-02-26,2019,8:00p,Boston Celtics,95,Toronto Raptors,118,,19800,2018/19,Feb,26,2
Tue,2019-02-26,2019,10:30p,Oklahoma City Thunder,112,Denver Nuggets,121,,18378,2018/19,Feb,26,2
Wed,2019-02-27,2019,7:00p,Houston Rockets,118,Charlotte Hornets,113,,17903,2018/19,Feb,27,2
Wed,2019-02-27,2019,7:30p,Minnesota Timberwolves,123,Atlanta Hawks,131,OT,14101,2018/19,Feb,27,2
Wed,2019-02-27,2019,7:30p,Washington Wizards,125,Brooklyn Nets,116,,13683,2018/19,Feb,27,2
Wed,2019-02-27,2019,7:30p,Golden State Warriors,125,Miami Heat,126,,19647,2018/19,Feb,27,2
Wed,2019-02-27,2019,8:00p,Portland Trail Blazers,97,Boston Celtics,92,,18624,2018/19,Feb,27,2
Wed,2019-02-27,2019,8:00p,Chicago Bulls,109,Memphis Grizzlies,107,,13711,2018/19,Feb,27,2
Wed,2019-02-27,2019,8:30p,Indiana Pacers,101,Dallas Mavericks,110,,19978,2018/19,Feb,27,2
Wed,2019-02-27,2019,8:30p,Detroit Pistons,93,San Antonio Spurs,105,,18354,2018/19,Feb,27,2
Wed,2019-02-27,2019,9:00p,Los Angeles Clippers,105,Utah Jazz,111,,18306,2018/19,Feb,27,2
Wed,2019-02-27,2019,10:00p,Milwaukee Bucks,141,Sacramento Kings,140,OT,17583,2018/19,Feb,27,2
Wed,2019-02-27,2019,10:30p,New Orleans Pelicans,119,Los Angeles Lakers,125,,18997,2018/19,Feb,27,2
Thu,2019-02-28,2019,7:00p,Minnesota Timberwolves,115,Indiana Pacers,122,,17003,2018/19,Feb,28,2
Thu,2019-02-28,2019,7:00p,Golden State Warriors,96,Orlando Magic,103,,18846,2018/19,Feb,28,2
Thu,2019-02-28,2019,7:30p,Cleveland Cavaliers,125,New York Knicks,118,,17573,2018/19,Feb,28,2
Thu,2019-02-28,2019,8:00p,Miami Heat,118,Houston Rockets,121,,18119,2018/19,Feb,28,2
Thu,2019-02-28,2019,8:00p,Philadelphia 76ers,108,Oklahoma City Thunder,104,,18203,2018/19,Feb,28,2
Thu,2019-02-28,2019,10:30p,Utah Jazz,111,Denver Nuggets,104,,19520,2018/19,Feb,28,2
Fri,2019-03-01,2019,7:30p,Chicago Bulls,168,Atlanta Hawks,161,4OT,15267,2018/19,Mar,1,3
Fri,2019-03-01,2019,7:30p,Charlotte Hornets,123,Brooklyn Nets,112,,15578,2018/19,Mar,1,3
Fri,2019-03-01,2019,8:00p,Washington Wizards,96,Boston Celtics,107,,18624,2018/19,Mar,1,3
Fri,2019-03-01,2019,8:00p,Portland Trail Blazers,117,Toronto Raptors,119,,19800,2018/19,Mar,1,3
Fri,2019-03-01,2019,9:00p,New Orleans Pelicans,130,Phoenix Suns,116,,14123,2018/19,Mar,1,3
Fri,2019-03-01,2019,10:00p,Los Angeles Clippers,116,Sacramento Kings,109,,17583,2018/19,Mar,1,3
Fri,2019-03-01,2019,10:30p,Milwaukee Bucks,131,Los Angeles Lakers,120,,18997,2018/19,Mar,1,3
Sat,2019-03-02,2019,5:00p,Detroit Pistons,129,Cleveland Cavaliers,93,,19432,2018/19,Mar,2,3
Sat,2019-03-02,2019,7:00p,Orlando Magic,117,Indiana Pacers,112,,17923,2018/19,Mar,2,3
Sat,2019-03-02,2019,7:30p,Brooklyn Nets,88,Miami Heat,117,,19600,2018/19,Mar,2,3
